phase,label,backend,batch,simd,omp,mpi,ranks,threads,nx,ny,nz,steps,px,py,pz,wall_ms,mpi_ms,eta_ms,zeta_ms,u_ms,psi_ms,philow_ms,phihigh_ms,pressure_ms,porosity_ms,untimed_ms,cellstep_1e8s,rss_mb,l2_ux,l2_p,g_ms,status,note
15_matrix_check,pipeline R=1 T=7 s0,pipeline,64,0,1,1,1,7,64,64,64,20,1,1,1,126.261,0.004,70.432,20.849,21.881,4.586,4.245,4.211,0.054,0.000,0.003,48.165,56.9,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=4 T=7 s0,pipeline,64,0,1,1,4,7,64,64,64,20,2,2,1,34.732,3.821,18.224,6.245,5.300,1.406,1.161,1.049,0.018,0.000,1.329,52.928,24.5,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=8 T=7 s0,pipeline,64,0,1,1,8,7,64,64,64,20,2,2,2,21.997,2.907,10.806,4.000,3.993,0.913,0.740,0.731,0.017,0.000,0.797,67.130,18.4,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=1 T=8 s0,pipeline,64,0,1,1,1,8,64,64,64,20,1,1,1,127.303,0.004,70.529,20.789,22.891,4.765,4.137,4.111,0.078,0.000,0.003,48.562,54.2,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=4 T=8 s0,pipeline,64,0,1,1,4,8,64,64,64,20,2,2,1,35.590,4.148,18.422,6.551,5.376,1.425,1.172,1.062,0.021,0.000,1.561,53.996,25.4,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=8 T=8 s0,pipeline,64,0,1,1,8,8,64,64,64,20,2,2,2,27.110,3.932,13.634,4.937,5.178,0.923,0.739,0.740,0.014,0.000,0.945,82.733,18.4,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=1 T=1 s1,pipeline,64,1,1,1,1,1,64,64,64,20,1,1,1,118.080,0.003,65.639,19.666,19.906,4.612,4.020,3.936,0.298,0.000,0.003,45.044,57.8,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=4 T=1 s1,pipeline,64,1,1,1,4,1,64,64,64,20,2,2,1,33.875,2.420,17.746,6.252,5.298,1.403,1.167,1.048,0.085,0.000,0.876,51.689,27.1,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=8 T=1 s1,pipeline,64,1,1,1,8,1,64,64,64,20,2,2,2,18.250,2.025,8.996,3.265,3.144,0.731,0.630,0.607,0.042,0.000,0.835,55.155,21.0,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=1 T=2 s1,pipeline,64,1,1,1,1,2,64,64,64,20,1,1,1,118.283,0.003,65.950,19.570,20.179,4.414,4.042,3.960,0.165,0.000,0.003,45.121,58.6,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=4 T=2 s1,pipeline,64,1,1,1,4,2,64,64,64,20,2,2,1,33.768,3.202,17.535,6.267,5.170,1.343,1.164,1.041,0.050,0.000,1.198,51.525,26.2,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=8 T=2 s1,pipeline,64,1,1,1,8,2,64,64,64,20,2,2,2,17.945,2.295,8.871,3.157,3.180,0.728,0.624,0.602,0.029,0.000,0.754,54.765,21.0,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=1 T=7 s1,pipeline,64,1,1,1,1,7,64,64,64,20,1,1,1,126.411,0.004,70.132,21.220,21.873,4.538,4.341,4.251,0.054,0.000,0.002,48.222,56.9,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=4 T=7 s1,pipeline,64,1,1,1,4,7,64,64,64,20,2,2,1,34.631,3.460,17.997,6.391,5.347,1.390,1.187,1.061,0.021,0.000,1.237,52.790,25.4,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=8 T=7 s1,pipeline,64,1,1,1,8,7,64,64,64,20,2,2,2,22.093,2.826,10.865,3.924,3.963,0.913,0.755,0.740,0.018,0.000,0.915,67.424,18.4,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=1 T=8 s1,pipeline,64,1,1,1,1,8,64,64,64,20,1,1,1,128.305,0.003,71.206,21.045,22.860,4.725,4.241,4.147,0.075,0.000,0.006,48.944,54.2,4.8682886175e-04,1.2721525046e-02,,ok,
15_matrix_check,pipeline R=4 T=8 s1,pipeline,64,1,1,1,4,8,64,64,64,20,2,2,1,35.738,4.259,18.481,6.557,5.403,1.419,1.198,1.074,0.022,0.000,1.584,54.531,25.4,4.8682886175e-04,1.2721525046e-02,,ok,
